make,price,body_type,type,doors,warranty,mileage,gearbox,fuel_type,paint,seller,seats,power,engine_size,co_emissions,drivetrain,fuel_consumption,comfort_convenience,last_service,full_service_history,non_smoker_vehicle,upholstery,previous_owner,taxi_or_rental_car,age
Dacia,10900,Compact,Used,5,1,6999.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,5190,Compact,Used,5,1,272000.0,Manual,diesel,Metallic,Dealer,5,81,1461,257,Front,4.5,Low,0,0,0,Cloth,0,0,12.0
Dacia,12900,Compact,Used,5,2,6200.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,12750,Compact,Used,5,1,26506.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,12990,Compact,Used,5,1,26000.0,Manual,benzine,Metallic,Dealer,5,66,898,257,Front,5.2,Low,0,0,0,Cloth,0,0,5.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,11490,Compact,Used,5,0,57423.0,Manual,benzine,Metallic,Dealer,5,66,898,257,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,8299,Compact,Used,5,1,79999.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,9500,Compact,Used,5,1,100642.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,12500,Compact,Used,5,1,78688.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,12499,Compact,Used,5,1,16050.0,Manual,benzine,Metallic,Dealer,5,66,898,257,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,15299,Compact,Pre-registered,5,1,1962.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,15299,Compact,Pre-registered,5,1,1962.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,11727,Compact,Used,4,1,15008.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,5.2,Low,0,0,0,Cloth,0,0,3.0
Dacia,11490,Compact,Used,5,1,99000.0,Manual,benzine,Metallic,Dealer,5,66,898,257,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,10880,Compact,Used,5,0,71406.0,Manual,diesel,Basic,Dealer,5,81,1461,267,Front,3.6,Low,0,1,1,Cloth,1,0,3.0
Dacia,12990,Compact,Used,5,1,14000.0,Manual,benzine,Basic,Dealer,5,66,898,267,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,8950,Compact,Used,5,1,102000.0,Manual,diesel,Basic,Dealer,5,81,1461,267,Front,3.5,Low,0,0,0,Cloth,0,0,6.0
Dacia,15299,Compact,Pre-registered,5,1,1962.0,Manual,benzine,Basic,Dealer,5,70,999,267,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,9990,Compact,Used,5,1,29043.0,Manual,benzine,Basic,Dealer,5,66,898,267,Front,4.9,Low,0,0,0,Cloth,0,0,5.0
Dacia,19390,Compact,Used,4,1,13450.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,5.2,Medium,0,1,1,Cloth,1,0,0.0
Dacia,12990,Compact,Used,5,1,11000.0,Automatic,diesel,Basic,Dealer,5,81,1461,257,Front,3.6,Low,0,0,0,Cloth,0,0,5.0
Dacia,8400,Compact,Used,5,1,132300.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,7.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,12500,Compact,Used,5,1,22700.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,6500,Compact,Used,5,1,125922.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.9,Low,0,0,0,Cloth,0,0,11.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,13400,Compact,Used,5,1,50991.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,13400,Compact,Used,5,1,50991.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,10700,Compact,Used,5,1,30186.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,10990,Compact,Used,5,1,68263.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,4.0,Low,0,0,0,Cloth,0,0,6.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,13299,Compact,Used,5,1,42037.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,4950,Compact,Used,5,1,139249.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,8500,Compact,Used,5,1,84915.0,Manual,benzine,Metallic,Dealer,5,66,898,257,Front,5.2,Low,0,0,0,Cloth,0,0,7.0
Dacia,6890,Compact,Used,4,0,88622.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,1,1,Cloth,1,0,6.0
Dacia,10500,Compact,Used,5,1,16626.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,7990,Compact,Used,5,1,87000.0,Manual,benzine,Basic,Dealer,5,66,898,257,Front,5.2,Low,0,0,0,Cloth,0,0,8.0
Dacia,14990,Compact,Used,5,1,90303.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,16500,Compact,Used,5,1,33000.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,1.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,11900,Compact,Used,5,1,5000.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,13299,Compact,Used,5,1,42037.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,15299,Compact,Used,5,1,11354.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,2300,Compact,Used,5,0,235393.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,9.0
Dacia,15299,Compact,Used,5,1,11354.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,13990,Compact,Used,5,1,39999.0,Manual,diesel,Metallic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,4.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,257,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,8695,Compact,Used,4,1,103727.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,10300,Compact,Used,5,1,60609.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,5400,Compact,Used,5,1,18200.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,257,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,13299,Compact,Used,5,1,42037.0,Manual,diesel,Basic,Dealer,5,81,1461,257,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,11990,Compact,Used,4,1,54100.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Medium,0,1,1,Cloth,1,0,4.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,9500,Compact,Used,5,1,100642.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,15299,Compact,Used,5,1,11354.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,16500,Compact,Used,5,0,84140.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,4.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,10234,Compact,Used,4,1,38523.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,5.2,Low,0,0,0,Cloth,0,0,5.0
Dacia,15390,Compact,Used,5,1,6027.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,1.0
Dacia,11990,Compact,Used,5,1,3000.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,11500,Compact,Used,5,2,34000.0,Manual,benzine,Metallic,Dealer,5,70,999,147,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,7000,Compact,Used,5,1,176000.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,9.0
Dacia,10500,Compact,Used,5,1,90000.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,16199,Compact,Pre-registered,5,2,4.0,Manual,benzine,Metallic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,0.0
Dacia,15990,Compact,Pre-registered,5,2,15.0,Manual,LPG,Metallic,Dealer,5,70,999,147,Front,5.1,Low,0,0,0,Cloth,0,0,0.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,13785,Compact,Used,5,1,2271.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,10900,Compact,Used,5,1,19999.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,7.0
Dacia,5500,Compact,Used,5,1,227770.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,7000,Compact,Used,5,1,73400.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.8,Low,0,0,0,Cloth,0,0,7.0
Dacia,11299,Compact,Used,5,1,18588.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,11845,Compact,Used,5,1,34410.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,11117,Compact,Used,5,1,30607.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,12990,Compact,Used,5,1,17300.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,12390,Compact,Used,5,1,22136.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,13490,Compact,Used,5,1,68344.0,Manual,diesel,Metallic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,11299,Compact,Used,5,1,18588.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,12400,Compact,Used,5,1,7100.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,9990,Compact,Used,5,1,19000.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.2,Low,0,0,0,Cloth,0,0,6.0
Dacia,7900,Compact,Used,5,1,71341.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,15390,Compact,Used,5,1,6027.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,1.0
Dacia,11572,Compact,Used,5,1,57970.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Dacia,10754,Compact,Used,5,1,84762.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.2,Low,0,0,0,Cloth,0,0,4.0
Dacia,6250,Compact,Used,4,1,104000.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,10400,Compact,Used,4,1,154800.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,10663,Compact,Used,5,1,71894.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,12572,Compact,Used,5,1,18570.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,12390,Compact,Used,5,1,22136.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,11299,Compact,Used,5,1,18588.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,15390,Compact,Used,5,1,6027.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,1.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,9399,Compact,Used,4,1,18525.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,13299,Compact,Used,5,1,12531.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14200,Compact,Pre-registered,5,1,2614.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,5.0,Low,0,0,0,Cloth,0,0,0.0
Dacia,14900,Compact,Used,5,1,28000.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,9399,Compact,Used,4,1,18525.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,12800,Compact,Used,5,1,87500.0,Manual,diesel,Metallic,Dealer,5,81,1461,147,Front,4.0,Low,0,0,0,Cloth,0,0,7.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,9990,Compact,Used,5,1,49899.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,11845,Compact,Used,5,1,34410.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,15299,Compact,Pre-registered,5,1,1962.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,12572,Compact,Used,5,1,18570.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,9499,Compact,Used,5,1,36817.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.2,Low,0,0,0,Cloth,0,0,7.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,11930,Compact,Used,4,0,141100.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,4.2,Low,0,0,0,Cloth,0,0,4.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,9399,Compact,Used,4,1,18525.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,11900,Compact,Used,5,2,109000.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,10990,Compact,Used,5,1,47500.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,147,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,7300,Compact,Used,5,1,185874.0,Manual,diesel,Basic,Dealer,5,81,1461,147,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,12572,Compact,Used,5,1,18570.0,Manual,benzine,Basic,Dealer,5,66,898,147,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,11950,Compact,Used,4,1,76808.0,Manual,LPG,Basic,Dealer,5,66,898,147,Front,6.2,Low,0,0,0,Cloth,0,0,4.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,147,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,17000,Compact,Pre-registered,4,1,40.0,Manual,benzine,Basic,Dealer,5,70,999,250,Front,4.9,Medium,0,1,1,Cloth,1,0,1.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,250,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,13900,Compact,Used,5,1,36986.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,16899,Compact,Pre-registered,5,2,4.0,Manual,LPG,Metallic,Dealer,5,70,999,250,Front,5.2,Low,0,0,0,Cloth,0,0,0.0
Dacia,11845,Compact,Used,5,1,34410.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,11990,Compact,Used,5,1,27500.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14000,Compact,Pre-registered,5,1,2614.0,Manual,benzine,Basic,Dealer,5,70,999,250,Front,5.0,Low,0,0,0,Cloth,0,0,0.0
Dacia,9499,Compact,Used,5,1,36817.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.2,Low,0,0,0,Cloth,0,0,7.0
Dacia,13299,Compact,Used,5,1,12531.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,11117,Compact,Used,5,1,30607.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,13400,Compact,Used,5,1,50991.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,11409,Compact,Used,5,1,3307.0,Manual,benzine,Basic,Dealer,5,70,999,250,Front,5.3,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,250,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,10990,Compact,Used,5,1,49900.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,10500,Compact,Used,5,1,16626.0,Manual,benzine,Basic,Dealer,5,55,1149,250,Front,5.8,Low,0,0,0,Cloth,0,0,6.0
Dacia,14500,Compact,Used,5,1,14000.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.1,Low,0,0,0,Cloth,0,0,2.0
Dacia,10663,Compact,Used,5,1,71894.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,250,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,7900,Compact,Used,5,1,18288.0,Manual,benzine,Basic,Dealer,5,55,1149,250,Front,5.9,Low,0,0,0,Cloth,0,0,10.0
Dacia,12395,Compact,Used,5,1,40000.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,10490,Compact,Used,5,0,71715.0,Manual,benzine,Metallic,Dealer,5,66,898,250,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,11390,Compact,Used,5,1,74544.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,12990,Compact,Used,5,2,60169.0,Manual,diesel,Basic,Dealer,5,81,1461,250,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,13600,Compact,Used,5,1,39521.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,13600,Compact,Used,5,1,39521.0,Manual,benzine,Basic,Dealer,5,66,898,250,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,9390,Compact,Used,5,0,84500.0,Manual,benzine,Metallic,Dealer,5,66,898,214,Front,4.9,Low,0,0,0,Cloth,0,0,6.0
Dacia,7990,Compact,Used,5,1,9000.0,Manual,benzine,Basic,Dealer,5,55,1149,214,Front,5.8,Low,0,0,0,Cloth,0,0,7.0
Dacia,19299,Compact,Pre-registered,5,0,13.0,Automatic,benzine,Metallic,Dealer,5,70,999,214,Front,5.0,Low,0,0,0,Cloth,0,0,1.0
Dacia,7300,Compact,Used,5,1,185874.0,Manual,diesel,Basic,Dealer,5,81,1461,214,Front,3.5,Low,0,0,0,Cloth,0,0,3.0
Dacia,16200,Compact,Used,5,0,2850.0,Manual,LPG,Basic,Dealer,5,70,999,200,Front,5.2,Low,0,0,0,Cloth,1,0,1.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,200,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,200,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
